,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
369,5,0,2017,25.62480126,12.67552287,0,36.02525339,71.24407864,12.67552287,12.63991158,10.10396175,11.11458023,12.2300442,13.15795288,11.78094255,12.03025035,15.14846836,15.53503682,0,1.733333333,0,1.978378378,4.563492063,0.1,0,0,0.6,0,25.62480126,27.01556706,25.30469817,23.33405,24.79611179,25.52864507,25.34982334,25.19980847,27.43530188,28.36966133,36.02525339,42.89862064,44.57279873,52.34469032,53.08144891,53.85635704,52.46959176,53.01517022,55.95676267,57.10274161,71.24407864,65.38851471,64.0501149,66.39244071,73.15782969,76.50297255,70.81578901,74.40093019,72.3058671,73.63000614
370,6,0,2017,28.42406467,14.05861564,0,32.40753757,63.66989831,14.05861564,12.67552287,12.63991158,10.10396175,11.11458023,12.2300442,13.15795288,11.78094255,12.03025035,15.14846836,0,0,1.733333333,0,1.978378378,4.563492063,0.1,0,0,0.6,28.42406467,25.62480126,27.01556706,25.30469817,23.33405,24.79611179,25.52864507,25.34982334,25.19980847,27.43530188,32.40753757,36.02525339,42.89862064,44.57279873,52.34469032,53.08144891,53.85635704,52.46959176,53.01517022,55.95676267,63.66989831,71.24407864,65.38851471,64.0501149,66.39244071,73.15782969,76.50297255,70.81578901,74.40093019,72.3058671
371,7,0,2017,28.86972011,15.49543442,0,30.9650454,63.02507831,15.49543442,14.05861564,12.67552287,12.63991158,10.10396175,11.11458023,12.2300442,13.15795288,11.78094255,12.03025035,0,0,0,1.733333333,0,1.978378378,4.563492063,0.1,0,0,28.86972011,28.42406467,25.62480126,27.01556706,25.30469817,23.33405,24.79611179,25.52864507,25.34982334,25.19980847,30.9650454,32.40753757,36.02525339,42.89862064,44.57279873,52.34469032,53.08144891,53.85635704,52.46959176,53.01517022,63.02507831,63.66989831,71.24407864,65.38851471,64.0501149,66.39244071,73.15782969,76.50297255,70.81578901,74.40093019
372,8,0,2017,30.34764379,17.3163033,1.073529412,34.58558032,59.5111545,17.3163033,15.49543442,14.05861564,12.67552287,12.63991158,10.10396175,11.11458023,12.2300442,13.15795288,11.78094255,1.073529412,0,0,0,1.733333333,0,1.978378378,4.563492063,0.1,0,30.34764379,28.86972011,28.42406467,25.62480126,27.01556706,25.30469817,23.33405,24.79611179,25.52864507,25.34982334,34.58558032,30.9650454,32.40753757,36.02525339,42.89862064,44.57279873,52.34469032,53.08144891,53.85635704,52.46959176,59.5111545,63.02507831,63.66989831,71.24407864,65.38851471,64.0501149,66.39244071,73.15782969,76.50297255,70.81578901
373,9,0,2017,31.21584695,16.63437412,1.015,32.04606375,57.04578586,16.63437412,17.3163033,15.49543442,14.05861564,12.67552287,12.63991158,10.10396175,11.11458023,12.2300442,13.15795288,1.015,1.073529412,0,0,0,1.733333333,0,1.978378378,4.563492063,0.1,31.21584695,30.34764379,28.86972011,28.42406467,25.62480126,27.01556706,25.30469817,23.33405,24.79611179,25.52864507,32.04606375,34.58558032,30.9650454,32.40753757,36.02525339,42.89862064,44.57279873,52.34469032,53.08144891,53.85635704,57.04578586,59.5111545,63.02507831,63.66989831,71.24407864,65.38851471,64.0501149,66.39244071,73.15782969,76.50297255
374,10,0,2017,29.35889535,18.14592042,8.565530303,35.77983028,68.41216659,18.14592042,16.63437412,17.3163033,15.49543442,14.05861564,12.67552287,12.63991158,10.10396175,11.11458023,12.2300442,8.565530303,1.015,1.073529412,0,0,0,1.733333333,0,1.978378378,4.563492063,29.35889535,31.21584695,30.34764379,28.86972011,28.42406467,25.62480126,27.01556706,25.30469817,23.33405,24.79611179,35.77983028,32.04606375,34.58558032,30.9650454,32.40753757,36.02525339,42.89862064,44.57279873,52.34469032,53.08144891,68.41216659,57.04578586,59.5111545,63.02507831,63.66989831,71.24407864,65.38851471,64.0501149,66.39244071,73.15782969
375,11,0,2017,29.91858632,16.41668635,11.44488304,37.69625821,56.61407698,16.41668635,18.14592042,16.63437412,17.3163033,15.49543442,14.05861564,12.67552287,12.63991158,10.10396175,11.11458023,11.44488304,8.565530303,1.015,1.073529412,0,0,0,1.733333333,0,1.978378378,29.91858632,29.35889535,31.21584695,30.34764379,28.86972011,28.42406467,25.62480126,27.01556706,25.30469817,23.33405,37.69625821,35.77983028,32.04606375,34.58558032,30.9650454,32.40753757,36.02525339,42.89862064,44.57279873,52.34469032,56.61407698,68.41216659,57.04578586,59.5111545,63.02507831,63.66989831,71.24407864,65.38851471,64.0501149,66.39244071
376,12,0,2017,31.36957294,18.94092799,5.37987988,30.26767159,66.81387891,18.94092799,16.41668635,18.14592042,16.63437412,17.3163033,15.49543442,14.05861564,12.67552287,12.63991158,10.10396175,5.37987988,11.44488304,8.565530303,1.015,1.073529412,0,0,0,1.733333333,0,31.36957294,29.91858632,29.35889535,31.21584695,30.34764379,28.86972011,28.42406467,25.62480126,27.01556706,25.30469817,30.26767159,37.69625821,35.77983028,32.04606375,34.58558032,30.9650454,32.40753757,36.02525339,42.89862064,44.57279873,66.81387891,56.61407698,68.41216659,57.04578586,59.5111545,63.02507831,63.66989831,71.24407864,65.38851471,64.0501149
377,13,0,2017,33.67471292,23.11830644,2.307711039,31.42644506,69.6199954,23.11830644,18.94092799,16.41668635,18.14592042,16.63437412,17.3163033,15.49543442,14.05861564,12.67552287,12.63991158,2.307711039,5.37987988,11.44488304,8.565530303,1.015,1.073529412,0,0,0,1.733333333,33.67471292,31.36957294,29.91858632,29.35889535,31.21584695,30.34764379,28.86972011,28.42406467,25.62480126,27.01556706,31.42644506,30.26767159,37.69625821,35.77983028,32.04606375,34.58558032,30.9650454,32.40753757,36.02525339,42.89862064,69.6199954,66.81387891,56.61407698,68.41216659,57.04578586,59.5111545,63.02507831,63.66989831,71.24407864,65.38851471
378,14,0,2017,33.68459497,23.73256263,4.084018518,32.24066823,71.72803757,23.73256263,23.11830644,18.94092799,16.41668635,18.14592042,16.63437412,17.3163033,15.49543442,14.05861564,12.67552287,4.084018518,2.307711039,5.37987988,11.44488304,8.565530303,1.015,1.073529412,0,0,0,33.68459497,33.67471292,31.36957294,29.91858632,29.35889535,31.21584695,30.34764379,28.86972011,28.42406467,25.62480126,32.24066823,31.42644506,30.26767159,37.69625821,35.77983028,32.04606375,34.58558032,30.9650454,32.40753757,36.02525339,71.72803757,69.6199954,66.81387891,56.61407698,68.41216659,57.04578586,59.5111545,63.02507831,63.66989831,71.24407864
379,15,0,2017,35.59812979,23.21335782,4.161403509,29.91629551,57.26016395,23.21335782,23.73256263,23.11830644,18.94092799,16.41668635,18.14592042,16.63437412,17.3163033,15.49543442,14.05861564,4.161403509,4.084018518,2.307711039,5.37987988,11.44488304,8.565530303,1.015,1.073529412,0,0,35.59812979,33.68459497,33.67471292,31.36957294,29.91858632,29.35889535,31.21584695,30.34764379,28.86972011,28.42406467,29.91629551,32.24066823,31.42644506,30.26767159,37.69625821,35.77983028,32.04606375,34.58558032,30.9650454,32.40753757,57.26016395,71.72803757,69.6199954,66.81387891,56.61407698,68.41216659,57.04578586,59.5111545,63.02507831,63.66989831
380,16,0,2017,33.78617092,23.96151697,7.90150463,38.37013553,70.61488738,23.96151697,23.21335782,23.73256263,23.11830644,18.94092799,16.41668635,18.14592042,16.63437412,17.3163033,15.49543442,7.90150463,4.161403509,4.084018518,2.307711039,5.37987988,11.44488304,8.565530303,1.015,1.073529412,0,33.78617092,35.59812979,33.68459497,33.67471292,31.36957294,29.91858632,29.35889535,31.21584695,30.34764379,28.86972011,38.37013553,29.91629551,32.24066823,31.42644506,30.26767159,37.69625821,35.77983028,32.04606375,34.58558032,30.9650454,70.61488738,57.26016395,71.72803757,69.6199954,66.81387891,56.61407698,68.41216659,57.04578586,59.5111545,63.02507831
381,17,0,2017,36.0353019,24.59220925,7.601780352,48.30518676,68.53350558,24.59220925,23.96151697,23.21335782,23.73256263,23.11830644,18.94092799,16.41668635,18.14592042,16.63437412,17.3163033,7.601780352,7.90150463,4.161403509,4.084018518,2.307711039,5.37987988,11.44488304,8.565530303,1.015,1.073529412,36.0353019,33.78617092,35.59812979,33.68459497,33.67471292,31.36957294,29.91858632,29.35889535,31.21584695,30.34764379,48.30518676,38.37013553,29.91629551,32.24066823,31.42644506,30.26767159,37.69625821,35.77983028,32.04606375,34.58558032,68.53350558,70.61488738,57.26016395,71.72803757,69.6199954,66.81387891,56.61407698,68.41216659,57.04578586,59.5111545
382,18,0,2017,35.0945803,23.98231212,9.417989177,56.10798661,68.55443086,23.98231212,24.59220925,23.96151697,23.21335782,23.73256263,23.11830644,18.94092799,16.41668635,18.14592042,16.63437412,9.417989177,7.601780352,7.90150463,4.161403509,4.084018518,2.307711039,5.37987988,11.44488304,8.565530303,1.015,35.0945803,36.0353019,33.78617092,35.59812979,33.68459497,33.67471292,31.36957294,29.91858632,29.35889535,31.21584695,56.10798661,48.30518676,38.37013553,29.91629551,32.24066823,31.42644506,30.26767159,37.69625821,35.77983028,32.04606375,68.55443086,68.53350558,70.61488738,57.26016395,71.72803757,69.6199954,66.81387891,56.61407698,68.41216659,57.04578586
383,19,0,2017,35.12400592,24.48134025,9.056186186,50.75636734,69.35272323,24.48134025,23.98231212,24.59220925,23.96151697,23.21335782,23.73256263,23.11830644,18.94092799,16.41668635,18.14592042,9.056186186,9.417989177,7.601780352,7.90150463,4.161403509,4.084018518,2.307711039,5.37987988,11.44488304,8.565530303,35.12400592,35.0945803,36.0353019,33.78617092,35.59812979,33.68459497,33.67471292,31.36957294,29.91858632,29.35889535,50.75636734,56.10798661,48.30518676,38.37013553,29.91629551,32.24066823,31.42644506,30.26767159,37.69625821,35.77983028,69.35272323,68.55443086,68.53350558,70.61488738,57.26016395,71.72803757,69.6199954,66.81387891,56.61407698,68.41216659
384,20,0,2017,35.63441828,24.85624444,9.345482626,65.15747161,70.92375483,24.85624444,24.48134025,23.98231212,24.59220925,23.96151697,23.21335782,23.73256263,23.11830644,18.94092799,16.41668635,9.345482626,9.056186186,9.417989177,7.601780352,7.90150463,4.161403509,4.084018518,2.307711039,5.37987988,11.44488304,35.63441828,35.12400592,35.0945803,36.0353019,33.78617092,35.59812979,33.68459497,33.67471292,31.36957294,29.91858632,65.15747161,50.75636734,56.10798661,48.30518676,38.37013553,29.91629551,32.24066823,31.42644506,30.26767159,37.69625821,70.92375483,69.35272323,68.55443086,68.53350558,70.61488738,57.26016395,71.72803757,69.6199954,66.81387891,56.61407698
385,21,0,2017,35.75580274,25.4579528,12.91535931,55.73298089,69.35890148,25.4579528,24.85624444,24.48134025,23.98231212,24.59220925,23.96151697,23.21335782,23.73256263,23.11830644,18.94092799,12.91535931,9.345482626,9.056186186,9.417989177,7.601780352,7.90150463,4.161403509,4.084018518,2.307711039,5.37987988,35.75580274,35.63441828,35.12400592,35.0945803,36.0353019,33.78617092,35.59812979,33.68459497,33.67471292,31.36957294,55.73298089,65.15747161,50.75636734,56.10798661,48.30518676,38.37013553,29.91629551,32.24066823,31.42644506,30.26767159,69.35890148,70.92375483,69.35272323,68.55443086,68.53350558,70.61488738,57.26016395,71.72803757,69.6199954,66.81387891
386,22,0,2017,35.24942538,25.22759938,10.65035178,66.01190333,72.47542036,25.22759938,25.4579528,24.85624444,24.48134025,23.98231212,24.59220925,23.96151697,23.21335782,23.73256263,23.11830644,10.65035178,12.91535931,9.345482626,9.056186186,9.417989177,7.601780352,7.90150463,4.161403509,4.084018518,2.307711039,35.24942538,35.75580274,35.63441828,35.12400592,35.0945803,36.0353019,33.78617092,35.59812979,33.68459497,33.67471292,66.01190333,55.73298089,65.15747161,50.75636734,56.10798661,48.30518676,38.37013553,29.91629551,32.24066823,31.42644506,72.47542036,69.35890148,70.92375483,69.35272323,68.55443086,68.53350558,70.61488738,57.26016395,71.72803757,69.6199954
387,23,0,2017,35.95622975,26.2872017,6.746278421,58.59351794,71.65421912,26.2872017,25.22759938,25.4579528,24.85624444,24.48134025,23.98231212,24.59220925,23.96151697,23.21335782,23.73256263,6.746278421,10.65035178,12.91535931,9.345482626,9.056186186,9.417989177,7.601780352,7.90150463,4.161403509,4.084018518,35.95622975,35.24942538,35.75580274,35.63441828,35.12400592,35.0945803,36.0353019,33.78617092,35.59812979,33.68459497,58.59351794,66.01190333,55.73298089,65.15747161,50.75636734,56.10798661,48.30518676,38.37013553,29.91629551,32.24066823,71.65421912,72.47542036,69.35890148,70.92375483,69.35272323,68.55443086,68.53350558,70.61488738,57.26016395,71.72803757
388,24,0,2017,34.51164956,25.86749629,8.8703003,60.97474818,77.98166341,25.86749629,26.2872017,25.22759938,25.4579528,24.85624444,24.48134025,23.98231212,24.59220925,23.96151697,23.21335782,8.8703003,6.746278421,10.65035178,12.91535931,9.345482626,9.056186186,9.417989177,7.601780352,7.90150463,4.161403509,34.51164956,35.95622975,35.24942538,35.75580274,35.63441828,35.12400592,35.0945803,36.0353019,33.78617092,35.59812979,60.97474818,58.59351794,66.01190333,55.73298089,65.15747161,50.75636734,56.10798661,48.30518676,38.37013553,29.91629551,77.98166341,71.65421912,72.47542036,69.35890148,70.92375483,69.35272323,68.55443086,68.53350558,70.61488738,57.26016395
389,25,0,2017,33.65159037,25.19483058,23.38124196,76.72403208,81.53019797,25.19483058,25.86749629,26.2872017,25.22759938,25.4579528,24.85624444,24.48134025,23.98231212,24.59220925,23.96151697,23.38124196,8.8703003,6.746278421,10.65035178,12.91535931,9.345482626,9.056186186,9.417989177,7.601780352,7.90150463,33.65159037,34.51164956,35.95622975,35.24942538,35.75580274,35.63441828,35.12400592,35.0945803,36.0353019,33.78617092,76.72403208,60.97474818,58.59351794,66.01190333,55.73298089,65.15747161,50.75636734,56.10798661,48.30518676,38.37013553,81.53019797,77.98166341,71.65421912,72.47542036,69.35890148,70.92375483,69.35272323,68.55443086,68.53350558,70.61488738
390,26,0,2017,33.07569948,26.01422678,7.708453453,79.06462689,85.08591548,26.01422678,25.19483058,25.86749629,26.2872017,25.22759938,25.4579528,24.85624444,24.48134025,23.98231212,24.59220925,7.708453453,23.38124196,8.8703003,6.746278421,10.65035178,12.91535931,9.345482626,9.056186186,9.417989177,7.601780352,33.07569948,33.65159037,34.51164956,35.95622975,35.24942538,35.75580274,35.63441828,35.12400592,35.0945803,36.0353019,79.06462689,76.72403208,60.97474818,58.59351794,66.01190333,55.73298089,65.15747161,50.75636734,56.10798661,48.30518676,85.08591548,81.53019797,77.98166341,71.65421912,72.47542036,69.35890148,70.92375483,69.35272323,68.55443086,68.53350558
391,27,0,2017,31.9991016,25.7903682,14.69161304,86.04404914,88.99841193,25.7903682,26.01422678,25.19483058,25.86749629,26.2872017,25.22759938,25.4579528,24.85624444,24.48134025,23.98231212,14.69161304,7.708453453,23.38124196,8.8703003,6.746278421,10.65035178,12.91535931,9.345482626,9.056186186,9.417989177,31.9991016,33.07569948,33.65159037,34.51164956,35.95622975,35.24942538,35.75580274,35.63441828,35.12400592,35.0945803,86.04404914,79.06462689,76.72403208,60.97474818,58.59351794,66.01190333,55.73298089,65.15747161,50.75636734,56.10798661,88.99841193,85.08591548,81.53019797,77.98166341,71.65421912,72.47542036,69.35890148,70.92375483,69.35272323,68.55443086
392,28,0,2017,31.81754021,25.21600886,19.38055127,79.98445406,88.45478507,25.21600886,25.7903682,26.01422678,25.19483058,25.86749629,26.2872017,25.22759938,25.4579528,24.85624444,24.48134025,19.38055127,14.69161304,7.708453453,23.38124196,8.8703003,6.746278421,10.65035178,12.91535931,9.345482626,9.056186186,31.81754021,31.9991016,33.07569948,33.65159037,34.51164956,35.95622975,35.24942538,35.75580274,35.63441828,35.12400592,79.98445406,86.04404914,79.06462689,76.72403208,60.97474818,58.59351794,66.01190333,55.73298089,65.15747161,50.75636734,88.45478507,88.99841193,85.08591548,81.53019797,77.98166341,71.65421912,72.47542036,69.35890148,70.92375483,69.35272323
393,29,0,2017,32.14175266,25.64857147,14.75514372,71.82831402,86.90165467,25.64857147,25.21600886,25.7903682,26.01422678,25.19483058,25.86749629,26.2872017,25.22759938,25.4579528,24.85624444,14.75514372,19.38055127,14.69161304,7.708453453,23.38124196,8.8703003,6.746278421,10.65035178,12.91535931,9.345482626,32.14175266,31.81754021,31.9991016,33.07569948,33.65159037,34.51164956,35.95622975,35.24942538,35.75580274,35.63441828,71.82831402,79.98445406,86.04404914,79.06462689,76.72403208,60.97474818,58.59351794,66.01190333,55.73298089,65.15747161,86.90165467,88.45478507,88.99841193,85.08591548,81.53019797,77.98166341,71.65421912,72.47542036,69.35890148,70.92375483
394,30,0,2017,30.77667145,24.80340208,28.39981124,60.84905966,89.74825142,24.80340208,25.64857147,25.21600886,25.7903682,26.01422678,25.19483058,25.86749629,26.2872017,25.22759938,25.4579528,28.39981124,14.75514372,19.38055127,14.69161304,7.708453453,23.38124196,8.8703003,6.746278421,10.65035178,12.91535931,30.77667145,32.14175266,31.81754021,31.9991016,33.07569948,33.65159037,34.51164956,35.95622975,35.24942538,35.75580274,60.84905966,71.82831402,79.98445406,86.04404914,79.06462689,76.72403208,60.97474818,58.59351794,66.01190333,55.73298089,89.74825142,86.90165467,88.45478507,88.99841193,85.08591548,81.53019797,77.98166341,71.65421912,72.47542036,69.35890148
395,31,387,2017,33.18829135,25.8542857,13.91947662,51.95253607,87.27156309,25.8542857,24.80340208,25.64857147,25.21600886,25.7903682,26.01422678,25.19483058,25.86749629,26.2872017,25.22759938,13.91947662,28.39981124,14.75514372,19.38055127,14.69161304,7.708453453,23.38124196,8.8703003,6.746278421,10.65035178,33.18829135,30.77667145,32.14175266,31.81754021,31.9991016,33.07569948,33.65159037,34.51164956,35.95622975,35.24942538,51.95253607,60.84905966,71.82831402,79.98445406,86.04404914,79.06462689,76.72403208,60.97474818,58.59351794,66.01190333,87.27156309,89.74825142,86.90165467,88.45478507,88.99841193,85.08591548,81.53019797,77.98166341,71.65421912,72.47542036
396,32,383,2017,32.08731946,25.8719587,26.1314157,49.11040403,87.54050645,25.8719587,25.8542857,24.80340208,25.64857147,25.21600886,25.7903682,26.01422678,25.19483058,25.86749629,26.2872017,26.1314157,13.91947662,28.39981124,14.75514372,19.38055127,14.69161304,7.708453453,23.38124196,8.8703003,6.746278421,32.08731946,33.18829135,30.77667145,32.14175266,31.81754021,31.9991016,33.07569948,33.65159037,34.51164956,35.95622975,49.11040403,51.95253607,60.84905966,71.82831402,79.98445406,86.04404914,79.06462689,76.72403208,60.97474818,58.59351794,87.54050645,87.27156309,89.74825142,86.90165467,88.45478507,88.99841193,85.08591548,81.53019797,77.98166341,71.65421912
397,33,1649,2017,32.08611173,25.38786438,17.67600601,54.22189861,88.35525618,25.38786438,25.8719587,25.8542857,24.80340208,25.64857147,25.21600886,25.7903682,26.01422678,25.19483058,25.86749629,17.67600601,26.1314157,13.91947662,28.39981124,14.75514372,19.38055127,14.69161304,7.708453453,23.38124196,8.8703003,32.08611173,32.08731946,33.18829135,30.77667145,32.14175266,31.81754021,31.9991016,33.07569948,33.65159037,34.51164956,54.22189861,49.11040403,51.95253607,60.84905966,71.82831402,79.98445406,86.04404914,79.06462689,76.72403208,60.97474818,88.35525618,87.54050645,87.27156309,89.74825142,86.90165467,88.45478507,88.99841193,85.08591548,81.53019797,77.98166341
